stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000354558	9606.ENSP00000358335	MTOR	MAP3K7	9606	0.468	0	0	0	0.162	0.073	0	0.37
9606.ENSP00000354558	9606.ENSP00000379683	MTOR	CYP19A1	9606	0.507	0	0	0	0	0	0	0.507
9606.ENSP00000354558	9606.ENSP00000378699	MTOR	CDK1	9606	0.517	0	0	0	0.055	0.068	0	0.495
9606.ENSP00000354558	9606.ENSP00000363822	MTOR	AR	9606	0.548	0	0	0	0	0	0	0.548
9606.ENSP00000354558	9606.ENSP00000401888	MTOR	RAF1	9606	0.578	0	0	0	0.121	0.073	0	0.523
9606.ENSP00000354558	9606.ENSP00000361405	MTOR	MMP9	9606	0.588	0	0	0	0	0	0	0.588
9606.ENSP00000354558	9606.ENSP00000419060	MTOR	BRAF	9606	0.654	0	0	0	0.062	0.073	0	0.634
9606.ENSP00000354558	9606.ENSP00000499900	MTOR	JAK1	9606	0.667	0	0	0	0.056	0.073	0	0.65
9606.ENSP00000354558	9606.ENSP00000407586	MTOR	HRAS	9606	0.669	0	0	0	0	0.39	0	0.48
9606.ENSP00000354558	9606.ENSP00000361423	MTOR	ABL1	9606	0.692	0	0	0	0.067	0.315	0	0.557
9606.ENSP00000354558	9606.ENSP00000405330	MTOR	ESR1	9606	0.745	0	0	0	0	0.292	0	0.655
9606.ENSP00000354558	9606.ENSP00000362680	MTOR	SRC	9606	0.793	0	0	0	0.042	0.073	0	0.786
9606.ENSP00000354558	9606.ENSP00000419260	MTOR	PIK3CG	9606	0.857	0	0	0	0	0.166	0	0.836
9606.ENSP00000354558	9606.ENSP00000366563	MTOR	PIK3CD	9606	0.942	0	0	0	0.056	0.166	0.9	0.36
9606.ENSP00000354558	9606.ENSP00000501150	MTOR	PIK3CB	9606	0.943	0	0	0	0.082	0.166	0.9	0.35
9606.ENSP00000354558	9606.ENSP00000428056	MTOR	PIK3R1	9606	0.956	0	0	0	0.044	0	0.9	0.577
9606.ENSP00000354558	9606.ENSP00000383003	MTOR	FKBP1A	9606	0.999	0	0	0	0.049	0.993	0	0.997
9606.ENSP00000354558	9606.ENSP00000451828	MTOR	AKT1	9606	0.999	0	0	0	0.06	0.925	0.9	0.954
9606.ENSP00000358327	9606.ENSP00000361405	CASP7	MMP9	9606	0.422	0	0	0	0.086	0	0	0.394
9606.ENSP00000358327	9606.ENSP00000405330	CASP7	ESR1	9606	0.454	0	0	0	0.046	0	0	0.451
9606.ENSP00000358327	9606.ENSP00000378699	CASP7	CDK1	9606	0.486	0	0	0	0.123	0	0	0.438
9606.ENSP00000358327	9606.ENSP00000451828	CASP7	AKT1	9606	0.643	0	0	0	0.06	0.067	0	0.626
9606.ENSP00000358335	9606.ENSP00000405330	MAP3K7	ESR1	9606	0.484	0	0	0	0	0.071	0	0.467
9606.ENSP00000358335	9606.ENSP00000451828	MAP3K7	AKT1	9606	0.487	0	0	0	0	0	0	0.488
9606.ENSP00000358335	9606.ENSP00000384273	MAP3K7	RELA	9606	0.897	0	0	0	0.049	0.62	0.5	0.498
9606.ENSP00000358335	9606.ENSP00000381070	MAP3K7	MAP2K7	9606	0.987	0	0	0	0.059	0.727	0.9	0.58
9606.ENSP00000358814	9606.ENSP00000443965	AHCYL1	ADK	9606	0.434	0.079	0	0	0.112	0.115	0	0.31
9606.ENSP00000358814	9606.ENSP00000393312	AHCYL1	FGFR1	9606	0.472	0	0	0	0	0.099	0	0.439
9606.ENSP00000360683	9606.ENSP00000378699	PTPN1	CDK1	9606	0.488	0	0	0	0.066	0.328	0	0.248
9606.ENSP00000360683	9606.ENSP00000428056	PTPN1	PIK3R1	9606	0.56	0	0	0	0.049	0.048	0	0.553
9606.ENSP00000360683	9606.ENSP00000361423	PTPN1	ABL1	9606	0.574	0	0	0	0.049	0.346	0	0.37
9606.ENSP00000360683	9606.ENSP00000393312	PTPN1	FGFR1	9606	0.613	0	0	0	0	0.528	0	0.214
9606.ENSP00000360683	9606.ENSP00000405330	PTPN1	ESR1	9606	0.652	0	0	0	0.06	0.308	0	0.508
9606.ENSP00000360683	9606.ENSP00000499900	PTPN1	JAK1	9606	0.695	0	0	0	0.138	0.097	0.4	0.424
9606.ENSP00000360683	9606.ENSP00000451828	PTPN1	AKT1	9606	0.699	0	0	0	0.085	0.097	0	0.665
9606.ENSP00000360683	9606.ENSP00000431885	PTPN1	TYK2	9606	0.771	0	0	0	0.086	0.333	0.4	0.448
9606.ENSP00000360683	9606.ENSP00000362680	PTPN1	SRC	9606	0.979	0	0	0	0.093	0.846	0.4	0.783
9606.ENSP00000361405	9606.ENSP00000407586	MMP9	HRAS	9606	0.413	0	0	0	0	0	0	0.413
9606.ENSP00000361405	9606.ENSP00000401888	MMP9	RAF1	9606	0.437	0	0	0	0.102	0	0	0.398
9606.ENSP00000361405	9606.ENSP00000364898	MMP9	SYK	9606	0.444	0	0	0	0.194	0	0	0.338
9606.ENSP00000361405	9606.ENSP00000499900	MMP9	JAK1	9606	0.479	0	0	0	0.111	0	0	0.438
9606.ENSP00000361405	9606.ENSP00000419060	MMP9	BRAF	9606	0.483	0	0	0	0.086	0	0	0.458
9606.ENSP00000361405	9606.ENSP00000363822	MMP9	AR	9606	0.495	0	0	0	0	0	0	0.495
9606.ENSP00000361405	9606.ENSP00000367608	MMP9	CA9	9606	0.622	0	0	0	0	0	0	0.622
9606.ENSP00000361405	9606.ENSP00000378699	MMP9	CDK1	9606	0.625	0	0	0	0.056	0	0	0.62
9606.ENSP00000361405	9606.ENSP00000393312	MMP9	FGFR1	9606	0.631	0	0	0	0.055	0	0	0.626
9606.ENSP00000361405	9606.ENSP00000384273	MMP9	RELA	9606	0.658	0	0	0	0.067	0.292	0	0.524
9606.ENSP00000361405	9606.ENSP00000405330	MMP9	ESR1	9606	0.772	0	0	0	0.074	0	0	0.763
9606.ENSP00000361405	9606.ENSP00000451828	MMP9	AKT1	9606	0.827	0	0	0	0.086	0	0	0.819
9606.ENSP00000361405	9606.ENSP00000362680	MMP9	SRC	9606	0.97	0	0	0	0.075	0	0.9	0.706
9606.ENSP00000361423	9606.ENSP00000366563	ABL1	PIK3CD	9606	0.403	0	0	0	0	0.069	0	0.385
9606.ENSP00000361423	9606.ENSP00000451828	ABL1	AKT1	9606	0.409	0	0	0	0.102	0	0	0.369
9606.ENSP00000361423	9606.ENSP00000384273	ABL1	RELA	9606	0.435	0	0	0	0.115	0.098	0	0.349
9606.ENSP00000361423	9606.ENSP00000477713	ABL1	LCK	9606	0.449	0	0	0.06	0.06	0	0	0.427
9606.ENSP00000361423	9606.ENSP00000378699	ABL1	CDK1	9606	0.454	0	0	0	0.067	0.334	0	0.192
9606.ENSP00000361423	9606.ENSP00000499900	ABL1	JAK1	9606	0.482	0	0	0	0.064	0.292	0	0.28
9606.ENSP00000361423	9606.ENSP00000437125	ABL1	HSPA8	9606	0.482	0	0	0	0	0.331	0	0.258
9606.ENSP00000361423	9606.ENSP00000363822	ABL1	AR	9606	0.511	0	0	0	0.042	0.178	0	0.428
9606.ENSP00000361423	9606.ENSP00000401888	ABL1	RAF1	9606	0.532	0	0	0	0.044	0	0	0.531
9606.ENSP00000361423	9606.ENSP00000405330	ABL1	ESR1	9606	0.543	0	0	0	0	0.071	0	0.528
9606.ENSP00000361423	9606.ENSP00000364898	ABL1	SYK	9606	0.597	0	0	0	0.053	0	0	0.592
9606.ENSP00000361423	9606.ENSP00000362680	ABL1	SRC	9606	0.68	0	0	0.078	0.107	0.591	0	0.161
9606.ENSP00000361423	9606.ENSP00000407586	ABL1	HRAS	9606	0.782	0	0	0	0.081	0.11	0	0.755
9606.ENSP00000361423	9606.ENSP00000428056	ABL1	PIK3R1	9606	0.832	0	0	0	0.062	0.793	0	0.203
9606.ENSP00000362680	9606.ENSP00000437125	SRC	HSPA8	9606	0.451	0	0	0	0.042	0.179	0	0.358
9606.ENSP00000362680	9606.ENSP00000494664	SRC	HK1	9606	0.456	0	0	0	0.059	0.365	0	0.162
9606.ENSP00000362680	9606.ENSP00000379683	SRC	CYP19A1	9606	0.478	0	0	0	0.104	0.051	0	0.436
9606.ENSP00000362680	9606.ENSP00000431885	SRC	TYK2	9606	0.524	0	0	0	0.086	0.045	0	0.499
9606.ENSP00000362680	9606.ENSP00000384273	SRC	RELA	9606	0.535	0	0	0	0.12	0.098	0	0.461
9606.ENSP00000362680	9606.ENSP00000383003	SRC	FKBP1A	9606	0.577	0	0	0	0.103	0.045	0	0.546
9606.ENSP00000362680	9606.ENSP00000480012	SRC	ADORA2A	9606	0.621	0	0	0	0.047	0	0.5	0.27
9606.ENSP00000362680	9606.ENSP00000378699	SRC	CDK1	9606	0.659	0	0	0	0.06	0.334	0	0.499
9606.ENSP00000362680	9606.ENSP00000393312	SRC	FGFR1	9606	0.68	0	0	0	0	0.357	0	0.523
9606.ENSP00000362680	9606.ENSP00000419060	SRC	BRAF	9606	0.842	0	0	0.121	0.057	0.318	0.4	0.606
9606.ENSP00000362680	9606.ENSP00000477713	SRC	LCK	9606	0.876	0	0	0.064	0.042	0.422	0.4	0.663
9606.ENSP00000362680	9606.ENSP00000401888	SRC	RAF1	9606	0.954	0	0	0.122	0.082	0.377	0.9	0.239
9606.ENSP00000362680	9606.ENSP00000419260	SRC	PIK3CG	9606	0.966	0	0	0	0	0.069	0.9	0.672
9606.ENSP00000362680	9606.ENSP00000366563	SRC	PIK3CD	9606	0.967	0	0	0	0.05	0.069	0.9	0.677
9606.ENSP00000362680	9606.ENSP00000501150	SRC	PIK3CB	9606	0.967	0	0	0	0.057	0.069	0.9	0.672
9606.ENSP00000362680	9606.ENSP00000363822	SRC	AR	9606	0.985	0	0	0	0	0.748	0	0.944
9606.ENSP00000362680	9606.ENSP00000407586	SRC	HRAS	9606	0.994	0	0	0	0.102	0.496	0.9	0.891
9606.ENSP00000362680	9606.ENSP00000451828	SRC	AKT1	9606	0.995	0	0	0.171	0.088	0.601	0.5	0.977
9606.ENSP00000362680	9606.ENSP00000428056	SRC	PIK3R1	9606	0.998	0	0	0	0.054	0.88	0.9	0.847
9606.ENSP00000362680	9606.ENSP00000405330	SRC	ESR1	9606	0.999	0	0	0	0	0.925	0.9	0.996
9606.ENSP00000362680	9606.ENSP00000364898	SRC	SYK	9606	0.999	0	0	0.096	0.056	0.65	0.9	0.976
9606.ENSP00000363822	9606.ENSP00000381607	AR	GSTP1	9606	0.42	0	0	0	0	0.045	0	0.418
9606.ENSP00000363822	9606.ENSP00000378699	AR	CDK1	9606	0.484	0	0	0	0	0.045	0	0.482
9606.ENSP00000363822	9606.ENSP00000401888	AR	RAF1	9606	0.495	0	0	0	0	0.309	0	0.299
9606.ENSP00000363822	9606.ENSP00000437125	AR	HSPA8	9606	0.551	0	0	0	0	0.356	0	0.331
9606.ENSP00000363822	9606.ENSP00000369927	AR	AKR1C3	9606	0.627	0	0	0	0.052	0	0	0.623
9606.ENSP00000363822	9606.ENSP00000384273	AR	RELA	9606	0.677	0	0	0	0	0.232	0	0.597
9606.ENSP00000363822	9606.ENSP00000428056	AR	PIK3R1	9606	0.678	0	0	0	0.083	0.173	0	0.61
9606.ENSP00000363822	9606.ENSP00000419060	AR	BRAF	9606	0.683	0	0	0	0	0.071	0	0.673
9606.ENSP00000363822	9606.ENSP00000379683	AR	CYP19A1	9606	0.787	0	0	0	0	0.056	0	0.784
9606.ENSP00000363822	9606.ENSP00000451828	AR	AKT1	9606	0.895	0	0	0	0.055	0.636	0	0.721
9606.ENSP00000363822	9606.ENSP00000405330	AR	ESR1	9606	0.981	0	0	0	0.172	0	0	0.978
9606.ENSP00000364898	9606.ENSP00000384273	SYK	RELA	9606	0.434	0	0	0	0.069	0.098	0	0.38
9606.ENSP00000364898	9606.ENSP00000499900	SYK	JAK1	9606	0.627	0	0	0	0.124	0	0.5	0.218
9606.ENSP00000364898	9606.ENSP00000451828	SYK	AKT1	9606	0.628	0	0	0	0.081	0	0	0.612
9606.ENSP00000364898	9606.ENSP00000431885	SYK	TYK2	9606	0.834	0	0	0	0.082	0	0.8	0.171
9606.ENSP00000364898	9606.ENSP00000419260	SYK	PIK3CG	9606	0.882	0	0	0	0.14	0.312	0.5	0.648
9606.ENSP00000364898	9606.ENSP00000407586	SYK	HRAS	9606	0.932	0	0	0	0.074	0.11	0.9	0.276
9606.ENSP00000364898	9606.ENSP00000501150	SYK	PIK3CB	9606	0.938	0	0	0	0.049	0.069	0.9	0.39
9606.ENSP00000364898	9606.ENSP00000366563	SYK	PIK3CD	9606	0.976	0	0	0	0.092	0.069	0.9	0.758
9606.ENSP00000364898	9606.ENSP00000428056	SYK	PIK3R1	9606	0.98	0	0	0	0.05	0.536	0.9	0.605
9606.ENSP00000364898	9606.ENSP00000477713	SYK	LCK	9606	0.987	0	0	0.085	0.112	0.74	0.5	0.901
9606.ENSP00000366416	9606.ENSP00000430269	EDNRB	EPHX2	9606	0.613	0	0	0	0	0	0	0.613
9606.ENSP00000366563	9606.ENSP00000419060	PIK3CD	BRAF	9606	0.433	0	0	0	0.052	0.069	0	0.409
9606.ENSP00000366563	9606.ENSP00000477713	PIK3CD	LCK	9606	0.437	0	0	0	0.098	0.069	0	0.384
9606.ENSP00000366563	9606.ENSP00000431885	PIK3CD	TYK2	9606	0.76	0	0	0	0.161	0.069	0.65	0.225
9606.ENSP00000366563	9606.ENSP00000393312	PIK3CD	FGFR1	9606	0.924	0	0	0	0	0.087	0.9	0.235
9606.ENSP00000366563	9606.ENSP00000401888	PIK3CD	RAF1	9606	0.932	0	0	0	0.06	0.069	0.9	0.322
9606.ENSP00000366563	9606.ENSP00000499900	PIK3CD	JAK1	9606	0.945	0	0	0	0.103	0.069	0.9	0.42
9606.ENSP00000366563	9606.ENSP00000407586	PIK3CD	HRAS	9606	0.971	0	0	0	0.056	0.644	0.9	0.239
9606.ENSP00000366563	9606.ENSP00000451828	PIK3CD	AKT1	9606	0.976	0	0	0	0.042	0.098	0.9	0.757
9606.ENSP00000366563	9606.ENSP00000419260	PIK3CD	PIK3CG	9606	0.994	0	0	0	0.087	0.296	0.9	0.923
9606.ENSP00000366563	9606.ENSP00000501150	PIK3CD	PIK3CB	9606	0.998	0	0	0.06	0	0	0.9	0.983
9606.ENSP00000366563	9606.ENSP00000428056	PIK3CD	PIK3R1	9606	0.999	0	0	0	0.042	0.987	0.914	0.995
9606.ENSP00000367608	9606.ENSP00000405330	CA9	ESR1	9606	0.41	0	0	0	0	0.041	0	0.411
9606.ENSP00000367608	9606.ENSP00000451828	CA9	AKT1	9606	0.486	0	0	0	0.054	0	0	0.479
9606.ENSP00000369927	9606.ENSP00000405330	AKR1C3	ESR1	9606	0.424	0	0	0	0.052	0	0	0.418
9606.ENSP00000369927	9606.ENSP00000379683	AKR1C3	CYP19A1	9606	0.956	0	0	0	0.052	0	0.9	0.577
9606.ENSP00000378699	9606.ENSP00000407586	CDK1	HRAS	9606	0.422	0	0	0	0.067	0.095	0	0.37
9606.ENSP00000378699	9606.ENSP00000405330	CDK1	ESR1	9606	0.544	0	0	0	0	0.099	0	0.515
9606.ENSP00000378699	9606.ENSP00000451828	CDK1	AKT1	9606	0.562	0	0	0	0.042	0.098	0	0.534
9606.ENSP00000378699	9606.ENSP00000384273	CDK1	RELA	9606	0.586	0	0	0	0.069	0.092	0	0.549
9606.ENSP00000379683	9606.ENSP00000451828	CYP19A1	AKT1	9606	0.748	0	0	0	0	0.051	0	0.745
9606.ENSP00000379683	9606.ENSP00000405330	CYP19A1	ESR1	9606	0.927	0	0	0	0.042	0.056	0	0.925
9606.ENSP00000381070	9606.ENSP00000384273	MAP2K7	RELA	9606	0.496	0	0	0	0.074	0.045	0	0.476
9606.ENSP00000381070	9606.ENSP00000407586	MAP2K7	HRAS	9606	0.513	0	0	0	0.042	0.096	0	0.483
9606.ENSP00000381070	9606.ENSP00000419060	MAP2K7	BRAF	9606	0.584	0	0	0	0.049	0.535	0	0.135
9606.ENSP00000381070	9606.ENSP00000451828	MAP2K7	AKT1	9606	0.686	0	0	0	0.074	0.091	0	0.657
9606.ENSP00000381607	9606.ENSP00000451828	GSTP1	AKT1	9606	0.401	0	0	0	0.043	0	0	0.4
9606.ENSP00000381607	9606.ENSP00000407586	GSTP1	HRAS	9606	0.522	0	0	0	0.048	0.054	0	0.512
9606.ENSP00000381607	9606.ENSP00000405330	GSTP1	ESR1	9606	0.536	0	0	0	0	0.045	0	0.534
9606.ENSP00000381607	9606.ENSP00000386135	GSTP1	DAPK1	9606	0.67	0	0	0	0.053	0	0	0.666
9606.ENSP00000383003	9606.ENSP00000451828	FKBP1A	AKT1	9606	0.734	0	0	0	0.049	0.045	0	0.73
9606.ENSP00000384273	9606.ENSP00000431885	RELA	TYK2	9606	0.431	0	0	0	0.157	0.098	0	0.312
9606.ENSP00000384273	9606.ENSP00000477713	RELA	LCK	9606	0.436	0	0	0	0.07	0.098	0	0.381
9606.ENSP00000384273	9606.ENSP00000499900	RELA	JAK1	9606	0.482	0	0	0	0.115	0.098	0	0.403
9606.ENSP00000384273	9606.ENSP00000437125	RELA	HSPA8	9606	0.557	0	0	0	0.067	0.451	0	0.204
9606.ENSP00000384273	9606.ENSP00000407586	RELA	HRAS	9606	0.654	0	0	0	0.054	0.078	0.5	0.3
9606.ENSP00000384273	9606.ENSP00000451828	RELA	AKT1	9606	0.78	0	0	0	0.063	0.098	0	0.761
9606.ENSP00000384273	9606.ENSP00000401888	RELA	RAF1	9606	0.925	0	0	0	0.101	0.098	0.9	0.186
9606.ENSP00000384273	9606.ENSP00000405330	RELA	ESR1	9606	0.978	0	0	0	0	0.787	0	0.904
9606.ENSP00000386135	9606.ENSP00000407586	DAPK1	HRAS	9606	0.407	0	0	0	0.065	0.223	0	0.249
9606.ENSP00000386135	9606.ENSP00000405330	DAPK1	ESR1	9606	0.426	0	0	0	0	0	0	0.426
9606.ENSP00000386135	9606.ENSP00000401888	DAPK1	RAF1	9606	0.462	0	0	0	0.046	0.071	0	0.442
9606.ENSP00000386135	9606.ENSP00000437125	DAPK1	HSPA8	9606	0.485	0	0	0	0.067	0.109	0	0.43
9606.ENSP00000393312	9606.ENSP00000419060	FGFR1	BRAF	9606	0.402	0	0	0	0.052	0.091	0	0.362
9606.ENSP00000393312	9606.ENSP00000451828	FGFR1	AKT1	9606	0.552	0	0	0	0.05	0.316	0	0.365
9606.ENSP00000393312	9606.ENSP00000405330	FGFR1	ESR1	9606	0.555	0	0	0	0	0.045	0	0.553
9606.ENSP00000393312	9606.ENSP00000480012	FGFR1	ADORA2A	9606	0.718	0	0	0	0	0.046	0	0.717
9606.ENSP00000393312	9606.ENSP00000501150	FGFR1	PIK3CB	9606	0.933	0	0	0	0	0.087	0.9	0.334
9606.ENSP00000393312	9606.ENSP00000407586	FGFR1	HRAS	9606	0.962	0	0	0	0	0.099	0.9	0.614
9606.ENSP00000393312	9606.ENSP00000428056	FGFR1	PIK3R1	9606	0.992	0	0	0	0.042	0.813	0.9	0.653
9606.ENSP00000401888	9606.ENSP00000499900	RAF1	JAK1	9606	0.438	0	0	0	0.101	0.336	0	0.134
9606.ENSP00000401888	9606.ENSP00000494664	RAF1	HK1	9606	0.444	0	0	0	0.042	0.045	0	0.441
9606.ENSP00000401888	9606.ENSP00000477713	RAF1	LCK	9606	0.492	0	0	0.098	0.078	0.377	0	0.134
9606.ENSP00000401888	9606.ENSP00000419260	RAF1	PIK3CG	9606	0.639	0	0	0	0.044	0.069	0	0.627
9606.ENSP00000401888	9606.ENSP00000405330	RAF1	ESR1	9606	0.642	0	0	0	0	0.071	0	0.63
9606.ENSP00000401888	9606.ENSP00000437125	RAF1	HSPA8	9606	0.776	0	0	0	0.067	0.614	0	0.427
9606.ENSP00000401888	9606.ENSP00000501150	RAF1	PIK3CB	9606	0.939	0	0	0	0.059	0.069	0.9	0.387
9606.ENSP00000401888	9606.ENSP00000428056	RAF1	PIK3R1	9606	0.944	0	0	0	0.042	0.263	0.9	0.303
9606.ENSP00000401888	9606.ENSP00000451828	RAF1	AKT1	9606	0.992	0	0	0.145	0.075	0.816	0.9	0.557
9606.ENSP00000401888	9606.ENSP00000407586	RAF1	HRAS	9606	0.999	0	0	0	0.074	0.999	0.9	0.985
9606.ENSP00000401888	9606.ENSP00000419060	RAF1	BRAF	9606	0.999	0	0	0.066	0	0.927	0.9	0.983
9606.ENSP00000405330	9606.ENSP00000480012	ESR1	ADORA2A	9606	0.424	0	0	0	0	0	0	0.425
9606.ENSP00000405330	9606.ENSP00000430269	ESR1	EPHX2	9606	0.501	0	0	0	0.052	0.045	0	0.492
9606.ENSP00000405330	9606.ENSP00000477713	ESR1	LCK	9606	0.557	0	0	0	0	0.071	0	0.542
9606.ENSP00000405330	9606.ENSP00000407586	ESR1	HRAS	9606	0.715	0	0	0	0	0.073	0	0.705
9606.ENSP00000405330	9606.ENSP00000419060	ESR1	BRAF	9606	0.746	0	0	0	0	0.071	0	0.738
9606.ENSP00000405330	9606.ENSP00000451828	ESR1	AKT1	9606	0.913	0	0	0	0.055	0.314	0	0.877
9606.ENSP00000405330	9606.ENSP00000437125	ESR1	HSPA8	9606	0.919	0	0	0	0	0.799	0	0.617
9606.ENSP00000405330	9606.ENSP00000428056	ESR1	PIK3R1	9606	0.994	0	0	0	0	0.708	0.4	0.971
9606.ENSP00000407586	9606.ENSP00000499900	HRAS	JAK1	9606	0.623	0	0	0	0.074	0.11	0.4	0.328
9606.ENSP00000407586	9606.ENSP00000477713	HRAS	LCK	9606	0.695	0	0	0	0.074	0.129	0.5	0.333
9606.ENSP00000407586	9606.ENSP00000451828	HRAS	AKT1	9606	0.896	0	0	0	0.103	0.11	0	0.88
9606.ENSP00000407586	9606.ENSP00000501150	HRAS	PIK3CB	9606	0.963	0	0	0	0.056	0.133	0.9	0.61
9606.ENSP00000407586	9606.ENSP00000428056	HRAS	PIK3R1	9606	0.99	0	0	0	0	0.688	0.9	0.707
9606.ENSP00000407586	9606.ENSP00000419260	HRAS	PIK3CG	9606	0.998	0	0	0	0.051	0.95	0.9	0.626
9606.ENSP00000407586	9606.ENSP00000419060	HRAS	BRAF	9606	0.999	0	0	0	0.074	0.921	0.9	0.952
9606.ENSP00000419060	9606.ENSP00000501150	BRAF	PIK3CB	9606	0.557	0	0	0	0.078	0.069	0	0.525
9606.ENSP00000419060	9606.ENSP00000419260	BRAF	PIK3CG	9606	0.569	0	0	0	0.046	0.069	0	0.553
9606.ENSP00000419060	9606.ENSP00000428056	BRAF	PIK3R1	9606	0.6	0	0	0	0.049	0.093	0	0.574
9606.ENSP00000419060	9606.ENSP00000451828	BRAF	AKT1	9606	0.783	0	0	0.131	0	0.631	0	0.376
9606.ENSP00000419060	9606.ENSP00000437125	BRAF	HSPA8	9606	0.806	0	0	0	0	0.632	0	0.496
9606.ENSP00000419260	9606.ENSP00000451828	PIK3CG	AKT1	9606	0.994	0	0	0	0	0.098	0.9	0.947
9606.ENSP00000419260	9606.ENSP00000501150	PIK3CG	PIK3CB	9606	0.997	0	0	0	0	0.045	0.9	0.976
9606.ENSP00000419260	9606.ENSP00000428056	PIK3CG	PIK3R1	9606	0.999	0	0	0	0.055	0.492	0.914	0.987
9606.ENSP00000428056	9606.ENSP00000431885	PIK3R1	TYK2	9606	0.716	0	0	0	0	0.093	0.65	0.178
9606.ENSP00000428056	9606.ENSP00000499900	PIK3R1	JAK1	9606	0.939	0	0	0	0.067	0.093	0.9	0.373
9606.ENSP00000428056	9606.ENSP00000477713	PIK3R1	LCK	9606	0.939	0	0	0	0.049	0.579	0.4	0.776
9606.ENSP00000428056	9606.ENSP00000451828	PIK3R1	AKT1	9606	0.995	0	0	0	0.058	0.558	0.9	0.913
9606.ENSP00000428056	9606.ENSP00000501150	PIK3R1	PIK3CB	9606	0.999	0	0	0	0.049	0.936	0.914	0.996
9606.ENSP00000430269	9606.ENSP00000477713	EPHX2	LCK	9606	0.42	0	0	0	0.072	0	0	0.401
9606.ENSP00000430269	9606.ENSP00000451828	EPHX2	AKT1	9606	0.628	0	0	0	0.06	0	0	0.62
9606.ENSP00000431885	9606.ENSP00000451828	TYK2	AKT1	9606	0.556	0	0	0	0.158	0	0	0.494
9606.ENSP00000431885	9606.ENSP00000501150	TYK2	PIK3CB	9606	0.709	0	0	0	0.055	0.069	0.65	0.168
9606.ENSP00000431885	9606.ENSP00000499900	TYK2	JAK1	9606	0.998	0	0	0.07	0.049	0.292	0.9	0.983
9606.ENSP00000437125	9606.ENSP00000451828	HSPA8	AKT1	9606	0.85	0	0	0	0.049	0.521	0	0.697
9606.ENSP00000443965	9606.ENSP00000480012	ADK	ADORA2A	9606	0.655	0	0	0	0	0	0	0.655
9606.ENSP00000443965	9606.ENSP00000498610	ADK	SLC29A1	9606	0.733	0	0	0	0.042	0	0	0.732
9606.ENSP00000451828	9606.ENSP00000480012	AKT1	ADORA2A	9606	0.428	0	0	0	0.088	0	0	0.399
9606.ENSP00000451828	9606.ENSP00000494664	AKT1	HK1	9606	0.552	0	0	0	0.049	0.209	0	0.452
9606.ENSP00000451828	9606.ENSP00000477713	AKT1	LCK	9606	0.799	0	0	0.155	0.078	0.045	0.5	0.543
9606.ENSP00000451828	9606.ENSP00000501150	AKT1	PIK3CB	9606	0.992	0	0	0	0.049	0.334	0.9	0.901
9606.ENSP00000477713	9606.ENSP00000501150	LCK	PIK3CB	9606	0.537	0	0	0	0.05	0.069	0.4	0.231
9606.ENSP00000477713	9606.ENSP00000499900	LCK	JAK1	9606	0.669	0	0	0	0.056	0.045	0.4	0.461
9606.ENSP00000480012	9606.ENSP00000498610	ADORA2A	SLC29A1	9606	0.718	0	0	0	0	0.053	0	0.714
9606.ENSP00000499900	9606.ENSP00000501150	JAK1	PIK3CB	9606	0.933	0	0	0	0.133	0.069	0.9	0.267
